Timestamp,CPU(m),Memory(Mi)
2025-11-29 02:42:25.823,NA,NA
2025-11-29 02:42:26.490,NA,NA
2025-11-29 02:42:27.148,NA,NA
2025-11-29 02:42:27.814,NA,NA
2025-11-29 02:42:28.475,NA,NA
2025-11-29 02:42:29.128,NA,NA
2025-11-29 02:42:29.781,NA,NA
2025-11-29 02:42:30.445,NA,NA
2025-11-29 02:42:31.095,NA,NA
2025-11-29 02:42:31.756,NA,NA
2025-11-29 02:42:32.413,NA,NA
2025-11-29 02:42:33.076,NA,NA
2025-11-29 02:42:33.745,NA,NA
2025-11-29 02:42:34.405,NA,NA
2025-11-29 02:42:35.063,NA,NA
2025-11-29 02:42:35.715,NA,NA
2025-11-29 02:42:36.390,NA,NA
2025-11-29 02:42:37.050,NA,NA
2025-11-29 02:42:37.719,NA,NA
2025-11-29 02:42:38.377,NA,NA
2025-11-29 02:42:39.048,NA,NA
2025-11-29 02:42:39.698,NA,NA
2025-11-29 02:42:40.354,NA,NA
2025-11-29 02:42:41.000,NA,NA
2025-11-29 02:42:41.672,NA,NA
2025-11-29 02:42:42.312,NA,NA
2025-11-29 02:42:42.960,NA,NA
2025-11-29 02:42:43.612,NA,NA
2025-11-29 02:42:44.264,NA,NA
2025-11-29 02:42:44.916,NA,NA
2025-11-29 02:42:45.577,NA,NA
2025-11-29 02:42:46.237,NA,NA
2025-11-29 02:42:46.910,NA,NA
2025-11-29 02:42:47.571,NA,NA
2025-11-29 02:42:48.226,NA,NA
2025-11-29 02:42:48.893,NA,NA
2025-11-29 02:42:49.554,NA,NA
2025-11-29 02:42:50.218,NA,NA
2025-11-29 02:42:50.868,NA,NA
2025-11-29 02:42:51.535,NA,NA
2025-11-29 02:42:52.193,NA,NA
2025-11-29 02:42:52.859,NA,NA
2025-11-29 02:42:53.519,NA,NA
2025-11-29 02:42:54.174,NA,NA
2025-11-29 02:42:54.822,NA,NA
2025-11-29 02:42:55.500,NA,NA
2025-11-29 02:42:56.159,NA,NA
2025-11-29 02:42:56.822,NA,NA
2025-11-29 02:42:57.491,NA,NA
2025-11-29 02:42:58.159,NA,NA
2025-11-29 02:42:58.831,NA,NA
2025-11-29 02:42:59.510,NA,NA
2025-11-29 02:43:00.173,NA,NA
2025-11-29 02:43:00.841,NA,NA
2025-11-29 02:43:01.519,NA,NA
2025-11-29 02:43:02.178,NA,NA
2025-11-29 02:43:02.841,NA,NA
2025-11-29 02:43:03.486,NA,NA
2025-11-29 02:43:04.147,NA,NA
2025-11-29 02:43:04.793,NA,NA
2025-11-29 02:43:05.466,NA,NA
2025-11-29 02:43:06.133,NA,NA
2025-11-29 02:43:06.789,NA,NA
2025-11-29 02:43:07.451,NA,NA
2025-11-29 02:43:08.110,NA,NA
2025-11-29 02:43:08.760,NA,NA
2025-11-29 02:43:09.424,NA,NA
2025-11-29 02:43:10.071,NA,NA
2025-11-29 02:43:10.731,NA,NA
2025-11-29 02:43:11.393,NA,NA
2025-11-29 02:43:12.047,NA,NA
2025-11-29 02:43:12.706,NA,NA
2025-11-29 02:43:13.352,NA,NA
2025-11-29 02:43:14.014,NA,NA
2025-11-29 02:43:14.670,NA,NA
2025-11-29 02:43:15.325,NA,NA
2025-11-29 02:43:15.976,NA,NA
2025-11-29 02:43:16.632,NA,NA
2025-11-29 02:43:17.269,NA,NA
2025-11-29 02:43:17.926,NA,NA
2025-11-29 02:43:18.582,NA,NA
2025-11-29 02:43:19.247,NA,NA
2025-11-29 02:43:19.900,NA,NA
2025-11-29 02:43:20.565,NA,NA
2025-11-29 02:43:21.228,NA,NA
2025-11-29 02:43:21.891,NA,NA
2025-11-29 02:43:22.553,NA,NA
2025-11-29 02:43:23.202,NA,NA
2025-11-29 02:43:23.851,NA,NA
2025-11-29 02:43:24.508,NA,NA
2025-11-29 02:43:25.184,NA,NA
2025-11-29 02:43:25.846,NA,NA
2025-11-29 02:43:26.514,NA,NA
2025-11-29 02:43:27.178,NA,NA
2025-11-29 02:43:27.853,NA,NA
2025-11-29 02:43:28.526,NA,NA
2025-11-29 02:43:29.192,NA,NA
2025-11-29 02:43:29.864,NA,NA
2025-11-29 02:43:30.536,NA,NA
2025-11-29 02:43:31.222,NA,NA
2025-11-29 02:43:31.895,NA,NA
2025-11-29 02:43:32.568,NA,NA
2025-11-29 02:43:33.234,NA,NA
2025-11-29 02:43:33.911,NA,NA
2025-11-29 02:43:34.573,NA,NA
2025-11-29 02:43:35.250,NA,NA
2025-11-29 02:43:35.909,NA,NA
2025-11-29 02:43:36.581,NA,NA
2025-11-29 02:43:37.235,NA,NA
2025-11-29 02:43:37.913,NA,NA
2025-11-29 02:43:38.581,NA,NA
2025-11-29 02:43:39.264,NA,NA
2025-11-29 02:43:39.946,NA,NA
2025-11-29 02:43:40.614,NA,NA
2025-11-29 02:43:41.296,NA,NA
2025-11-29 02:43:41.977,NA,NA
2025-11-29 02:43:42.655,NA,NA
2025-11-29 02:43:43.311,NA,NA
2025-11-29 02:43:43.991,NA,NA
2025-11-29 02:43:44.650,NA,NA
2025-11-29 02:43:45.320,NA,NA
2025-11-29 02:43:45.970,NA,NA
2025-11-29 02:43:46.632,NA,NA
2025-11-29 02:43:47.288,NA,NA
2025-11-29 02:43:47.957,NA,NA
2025-11-29 02:43:48.629,NA,NA
2025-11-29 02:43:49.315,NA,NA
2025-11-29 02:43:49.995,NA,NA
2025-11-29 02:43:50.677,NA,NA
2025-11-29 02:43:51.335,NA,NA
2025-11-29 02:43:52.014,NA,NA
2025-11-29 02:43:52.676,NA,NA
2025-11-29 02:43:53.351,NA,NA
2025-11-29 02:43:54.033,NA,NA
2025-11-29 02:43:54.687,NA,NA
2025-11-29 02:43:55.349,NA,NA
2025-11-29 02:43:56.018,NA,NA
2025-11-29 02:43:56.686,NA,NA
2025-11-29 02:43:57.336,NA,NA
2025-11-29 02:43:58.022,NA,NA
2025-11-29 02:43:58.694,NA,NA
2025-11-29 02:43:59.369,NA,NA
2025-11-29 02:44:00.046,NA,NA
2025-11-29 02:44:00.726,NA,NA
2025-11-29 02:44:01.403,NA,NA
2025-11-29 02:44:02.072,NA,NA
2025-11-29 02:44:02.746,NA,NA
2025-11-29 02:44:03.409,NA,NA
2025-11-29 02:44:04.090,NA,NA
2025-11-29 02:44:04.753,NA,NA
2025-11-29 02:44:05.442,NA,NA
2025-11-29 02:44:06.098,NA,NA
2025-11-29 02:44:06.786,NA,NA
2025-11-29 02:44:07.457,NA,NA
2025-11-29 02:44:08.140,NA,NA
2025-11-29 02:44:08.819,NA,NA
2025-11-29 02:44:09.499,NA,NA
2025-11-29 02:44:10.162,NA,NA
2025-11-29 02:44:10.847,NA,NA
2025-11-29 02:44:11.519,NA,NA
2025-11-29 02:44:12.203,NA,NA
2025-11-29 02:44:12.888,NA,NA
2025-11-29 02:44:13.541,NA,NA
2025-11-29 02:44:14.213,NA,NA
2025-11-29 02:44:14.884,NA,NA
2025-11-29 02:44:15.564,NA,NA
2025-11-29 02:44:16.247,NA,NA
2025-11-29 02:44:16.915,NA,NA
2025-11-29 02:44:17.584,NA,NA
2025-11-29 02:44:18.252,NA,NA
2025-11-29 02:44:18.918,NA,NA
2025-11-29 02:44:19.592,NA,NA
2025-11-29 02:44:20.272,NA,NA
2025-11-29 02:44:20.942,NA,NA
2025-11-29 02:44:21.627,NA,NA
2025-11-29 02:44:22.290,NA,NA
2025-11-29 02:44:22.960,NA,NA
2025-11-29 02:44:23.614,NA,NA
2025-11-29 02:44:24.281,NA,NA
2025-11-29 02:44:24.933,NA,NA
2025-11-29 02:44:25.613,NA,NA
2025-11-29 02:44:26.280,NA,NA
2025-11-29 02:44:26.959,NA,NA
2025-11-29 02:44:27.636,NA,NA
2025-11-29 02:44:28.316,NA,NA
2025-11-29 02:44:28.994,NA,NA
2025-11-29 02:44:29.669,NA,NA
2025-11-29 02:44:30.342,NA,NA
2025-11-29 02:44:31.007,NA,NA
2025-11-29 02:44:31.694,NA,NA
2025-11-29 02:44:32.351,NA,NA
2025-11-29 02:44:33.044,NA,NA
2025-11-29 02:44:33.714,NA,NA
2025-11-29 02:44:34.391,NA,NA
2025-11-29 02:44:35.068,NA,NA
2025-11-29 02:44:35.752,NA,NA
2025-11-29 02:44:36.437,NA,NA
2025-11-29 02:44:37.124,NA,NA
2025-11-29 02:44:37.805,NA,NA
2025-11-29 02:44:38.480,NA,NA
2025-11-29 02:44:39.157,NA,NA
2025-11-29 02:44:39.822,NA,NA
2025-11-29 02:44:40.495,NA,NA
2025-11-29 02:44:41.162,NA,NA
2025-11-29 02:44:41.840,NA,NA
2025-11-29 02:44:42.512,NA,NA
2025-11-29 02:44:43.197,NA,NA
2025-11-29 02:44:43.868,NA,NA
2025-11-29 02:44:44.557,NA,NA
2025-11-29 02:44:45.235,NA,NA
2025-11-29 02:44:45.923,NA,NA
2025-11-29 02:44:46.599,NA,NA
2025-11-29 02:44:47.286,NA,NA
2025-11-29 02:44:47.973,NA,NA
2025-11-29 02:44:48.649,NA,NA
2025-11-29 02:44:49.325,NA,NA
2025-11-29 02:44:49.985,NA,NA
2025-11-29 02:44:50.661,NA,NA
2025-11-29 02:44:51.322,NA,NA
2025-11-29 02:44:51.998,NA,NA
2025-11-29 02:44:52.669,NA,NA
2025-11-29 02:44:53.348,NA,NA
2025-11-29 02:44:54.018,NA,NA
2025-11-29 02:44:54.702,NA,NA
2025-11-29 02:44:55.371,NA,NA
2025-11-29 02:44:56.034,NA,NA
2025-11-29 02:44:56.703,NA,NA
2025-11-29 02:44:57.388,NA,NA
2025-11-29 02:44:58.078,NA,NA
2025-11-29 02:44:58.759,NA,NA
2025-11-29 02:44:59.428,NA,NA
2025-11-29 02:45:00.094,NA,NA
2025-11-29 02:45:00.763,NA,NA
2025-11-29 02:45:01.428,NA,NA
2025-11-29 02:45:02.099,NA,NA
2025-11-29 02:45:02.765,NA,NA
2025-11-29 02:45:03.444,NA,NA
2025-11-29 02:45:04.134,NA,NA
2025-11-29 02:45:04.813,NA,NA
2025-11-29 02:45:05.502,NA,NA
2025-11-29 02:45:06.180,NA,NA
2025-11-29 02:45:06.861,NA,NA
2025-11-29 02:45:07.547,NA,NA
2025-11-29 02:45:08.234,NA,NA
2025-11-29 02:45:08.899,NA,NA
2025-11-29 02:45:09.587,NA,NA
2025-11-29 02:45:10.253,NA,NA
2025-11-29 02:45:10.936,NA,NA
2025-11-29 02:45:11.607,NA,NA
2025-11-29 02:45:12.290,NA,NA
2025-11-29 02:45:12.976,NA,NA
2025-11-29 02:45:13.659,NA,NA
2025-11-29 02:45:14.340,NA,NA
2025-11-29 02:45:15.022,NA,NA
2025-11-29 02:45:15.706,NA,NA
2025-11-29 02:45:16.392,NA,NA
2025-11-29 02:45:17.083,NA,NA
2025-11-29 02:45:17.755,NA,NA
2025-11-29 02:45:18.435,NA,NA
2025-11-29 02:45:19.098,NA,NA
2025-11-29 02:45:19.766,NA,NA
2025-11-29 02:45:20.435,NA,NA
2025-11-29 02:45:21.110,NA,NA
2025-11-29 02:45:21.781,NA,NA
2025-11-29 02:45:22.441,NA,NA
2025-11-29 02:45:23.122,NA,NA
2025-11-29 02:45:23.794,NA,NA
2025-11-29 02:45:24.457,NA,NA
2025-11-29 02:45:25.132,NA,NA
2025-11-29 02:45:25.817,NA,NA
2025-11-29 02:45:26.478,NA,NA
2025-11-29 02:45:27.151,NA,NA
2025-11-29 02:45:27.819,NA,NA
2025-11-29 02:45:28.497,NA,NA
2025-11-29 02:45:29.159,NA,NA
2025-11-29 02:45:29.831,NA,NA
2025-11-29 02:45:30.492,NA,NA
2025-11-29 02:45:31.158,NA,NA
2025-11-29 02:45:31.826,NA,NA
2025-11-29 02:45:32.512,NA,NA
2025-11-29 02:45:33.176,NA,NA
2025-11-29 02:45:33.847,NA,NA
2025-11-29 02:45:34.515,NA,NA
2025-11-29 02:45:35.186,NA,NA
2025-11-29 02:45:35.853,NA,NA
2025-11-29 02:45:36.504,NA,NA
2025-11-29 02:45:37.187,NA,NA
2025-11-29 02:45:37.858,NA,NA
2025-11-29 02:45:38.525,NA,NA
2025-11-29 02:45:39.199,NA,NA
2025-11-29 02:45:39.889,NA,NA
2025-11-29 02:45:40.569,NA,NA
2025-11-29 02:45:41.245,NA,NA
2025-11-29 02:45:41.915,NA,NA
2025-11-29 02:45:42.597,NA,NA
2025-11-29 02:45:43.275,NA,NA
2025-11-29 02:45:43.948,NA,NA
2025-11-29 02:45:44.627,NA,NA
2025-11-29 02:45:45.290,NA,NA
2025-11-29 02:45:45.973,NA,NA
2025-11-29 02:45:46.640,NA,NA
2025-11-29 02:45:47.311,NA,NA
2025-11-29 02:45:47.970,NA,NA
2025-11-29 02:45:48.631,NA,NA
2025-11-29 02:45:49.291,NA,NA
2025-11-29 02:45:49.965,NA,NA
2025-11-29 02:45:50.627,NA,NA
2025-11-29 02:45:51.315,NA,NA
2025-11-29 02:45:51.992,NA,NA
2025-11-29 02:45:52.661,NA,NA
2025-11-29 02:45:53.339,NA,NA
2025-11-29 02:45:53.999,NA,NA
2025-11-29 02:45:54.684,NA,NA
2025-11-29 02:45:55.348,NA,NA
2025-11-29 02:45:56.005,NA,NA
2025-11-29 02:45:56.660,NA,NA
2025-11-29 02:45:57.333,NA,NA
2025-11-29 02:45:57.996,NA,NA
2025-11-29 02:45:58.677,NA,NA
2025-11-29 02:45:59.347,NA,NA
2025-11-29 02:46:00.008,NA,NA
2025-11-29 02:46:00.685,NA,NA
2025-11-29 02:46:01.362,NA,NA
2025-11-29 02:46:02.034,NA,NA
2025-11-29 02:46:02.706,NA,NA
2025-11-29 02:46:03.387,NA,NA
2025-11-29 02:46:04.053,NA,NA
2025-11-29 02:46:04.733,NA,NA
2025-11-29 02:46:05.401,NA,NA
2025-11-29 02:46:06.077,NA,NA
2025-11-29 02:46:06.744,NA,NA
2025-11-29 02:46:07.429,NA,NA
2025-11-29 02:46:08.105,NA,NA
2025-11-29 02:46:08.799,NA,NA
2025-11-29 02:46:09.494,NA,NA
2025-11-29 02:46:10.175,NA,NA
2025-11-29 02:46:10.867,NA,NA
2025-11-29 02:46:11.539,NA,NA
2025-11-29 02:46:12.220,NA,NA
2025-11-29 02:46:12.893,NA,NA
2025-11-29 02:46:13.557,NA,NA
2025-11-29 02:46:14.223,NA,NA
2025-11-29 02:46:14.902,NA,NA
2025-11-29 02:46:15.561,NA,NA
2025-11-29 02:46:16.247,NA,NA
2025-11-29 02:46:16.920,NA,NA
2025-11-29 02:46:17.605,NA,NA
2025-11-29 02:46:18.282,NA,NA
2025-11-29 02:46:18.972,NA,NA
2025-11-29 02:46:19.659,NA,NA
2025-11-29 02:46:20.349,NA,NA
2025-11-29 02:46:21.030,NA,NA
2025-11-29 02:46:21.699,NA,NA
2025-11-29 02:46:22.389,NA,NA
2025-11-29 02:46:23.052,NA,NA
2025-11-29 02:46:23.736,NA,NA
2025-11-29 02:46:24.401,NA,NA
2025-11-29 02:46:25.078,NA,NA
2025-11-29 02:46:25.751,NA,NA
2025-11-29 02:46:26.415,NA,NA
2025-11-29 02:46:27.081,NA,NA
2025-11-29 02:46:27.761,NA,NA
2025-11-29 02:46:28.414,NA,NA
2025-11-29 02:46:29.084,NA,NA
2025-11-29 02:46:29.766,NA,NA
2025-11-29 02:46:30.447,NA,NA
2025-11-29 02:46:31.111,NA,NA
2025-11-29 02:46:31.778,NA,NA
2025-11-29 02:46:32.440,NA,NA
2025-11-29 02:46:33.107,NA,NA
2025-11-29 02:46:33.794,NA,NA
2025-11-29 02:46:34.455,NA,NA
2025-11-29 02:46:35.130,NA,NA
2025-11-29 02:46:35.797,NA,NA
2025-11-29 02:46:36.474,NA,NA
2025-11-29 02:46:37.150,NA,NA
2025-11-29 02:46:37.833,NA,NA
2025-11-29 02:46:38.502,NA,NA
2025-11-29 02:46:39.176,NA,NA
2025-11-29 02:46:39.845,NA,NA
2025-11-29 02:46:40.521,NA,NA
2025-11-29 02:46:41.204,NA,NA
2025-11-29 02:46:41.875,NA,NA
2025-11-29 02:46:42.546,NA,NA
2025-11-29 02:46:43.208,NA,NA
2025-11-29 02:46:43.898,NA,NA
2025-11-29 02:46:44.564,NA,NA
2025-11-29 02:46:45.242,NA,NA
2025-11-29 02:46:45.921,NA,NA
2025-11-29 02:46:46.598,NA,NA
2025-11-29 02:46:47.280,NA,NA
2025-11-29 02:46:47.955,NA,NA
2025-11-29 02:46:48.623,NA,NA
2025-11-29 02:46:49.316,NA,NA
2025-11-29 02:46:50.003,NA,NA
2025-11-29 02:46:50.672,NA,NA
2025-11-29 02:46:51.349,NA,NA
2025-11-29 02:46:52.018,NA,NA
2025-11-29 02:46:52.700,NA,NA
2025-11-29 02:46:53.366,NA,NA
2025-11-29 02:46:54.049,NA,NA
2025-11-29 02:46:54.721,NA,NA
2025-11-29 02:46:55.384,NA,NA
2025-11-29 02:46:56.060,NA,NA
2025-11-29 02:46:56.747,NA,NA
2025-11-29 02:46:57.416,NA,NA
2025-11-29 02:46:58.092,NA,NA
2025-11-29 02:46:58.768,NA,NA
2025-11-29 02:46:59.453,NA,NA
2025-11-29 02:47:00.131,NA,NA
2025-11-29 02:47:00.791,NA,NA
2025-11-29 02:47:01.477,NA,NA
2025-11-29 02:47:02.131,NA,NA
2025-11-29 02:47:02.807,NA,NA
2025-11-29 02:47:03.471,NA,NA
2025-11-29 02:47:04.150,NA,NA
2025-11-29 02:47:04.820,NA,NA
2025-11-29 02:47:05.502,NA,NA
2025-11-29 02:47:06.172,NA,NA
2025-11-29 02:47:06.851,NA,NA
2025-11-29 02:47:07.534,NA,NA
2025-11-29 02:47:08.230,NA,NA
2025-11-29 02:47:08.892,NA,NA
2025-11-29 02:47:09.575,NA,NA
2025-11-29 02:47:10.258,NA,NA
2025-11-29 02:47:10.934,NA,NA
2025-11-29 02:47:11.619,NA,NA
2025-11-29 02:47:12.282,NA,NA
2025-11-29 02:47:12.968,NA,NA
2025-11-29 02:47:13.635,NA,NA
2025-11-29 02:47:14.294,NA,NA
2025-11-29 02:47:14.971,NA,NA
2025-11-29 02:47:15.666,NA,NA
2025-11-29 02:47:16.342,NA,NA
2025-11-29 02:47:17.025,NA,NA
2025-11-29 02:47:17.717,NA,NA
2025-11-29 02:47:18.400,NA,NA
2025-11-29 02:47:19.085,NA,NA
2025-11-29 02:47:19.755,NA,NA
2025-11-29 02:47:20.438,NA,NA
2025-11-29 02:47:21.141,NA,NA
2025-11-29 02:47:21.855,NA,NA
2025-11-29 02:47:22.552,NA,NA
2025-11-29 02:47:23.258,NA,NA
2025-11-29 02:47:23.961,NA,NA
2025-11-29 02:47:24.676,NA,NA
2025-11-29 02:47:25.376,NA,NA
2025-11-29 02:47:26.078,NA,NA
2025-11-29 02:47:26.780,NA,NA
2025-11-29 02:47:27.495,NA,NA
2025-11-29 02:47:28.197,NA,NA
2025-11-29 02:47:28.912,NA,NA
2025-11-29 02:47:29.618,NA,NA
2025-11-29 02:47:30.321,NA,NA
2025-11-29 02:47:31.030,NA,NA
2025-11-29 02:47:31.723,NA,NA
2025-11-29 02:47:32.423,NA,NA
2025-11-29 02:47:33.122,NA,NA
2025-11-29 02:47:33.828,NA,NA
2025-11-29 02:47:34.538,NA,NA
2025-11-29 02:47:35.250,NA,NA
2025-11-29 02:47:35.958,NA,NA
2025-11-29 02:47:36.675,NA,NA
2025-11-29 02:47:37.386,NA,NA
2025-11-29 02:47:38.090,NA,NA
2025-11-29 02:47:38.812,NA,NA
2025-11-29 02:47:39.514,NA,NA
2025-11-29 02:47:40.215,NA,NA
2025-11-29 02:47:40.910,NA,NA
2025-11-29 02:47:41.626,NA,NA
2025-11-29 02:47:42.318,NA,NA
2025-11-29 02:47:43.034,NA,NA
2025-11-29 02:47:43.743,NA,NA
2025-11-29 02:47:44.443,NA,NA
2025-11-29 02:47:45.156,NA,NA
2025-11-29 02:47:45.814,NA,NA
2025-11-29 02:47:46.467,NA,NA
2025-11-29 02:47:47.117,NA,NA
2025-11-29 02:47:47.778,NA,NA
2025-11-29 02:47:48.435,NA,NA
2025-11-29 02:47:49.091,NA,NA
2025-11-29 02:47:49.744,NA,NA
2025-11-29 02:47:50.399,NA,NA
2025-11-29 02:47:51.033,NA,NA
2025-11-29 02:47:51.674,NA,NA
2025-11-29 02:47:52.323,NA,NA
2025-11-29 02:47:52.982,NA,NA
2025-11-29 02:47:53.633,NA,NA
2025-11-29 02:47:54.288,NA,NA
2025-11-29 02:47:54.950,NA,NA
2025-11-29 02:47:55.605,NA,NA
2025-11-29 02:47:56.268,NA,NA
2025-11-29 02:47:56.924,NA,NA
2025-11-29 02:47:57.592,NA,NA
2025-11-29 02:47:58.245,NA,NA
2025-11-29 02:47:58.901,NA,NA
2025-11-29 02:47:59.548,NA,NA
2025-11-29 02:48:00.197,NA,NA
2025-11-29 02:48:00.846,NA,NA
2025-11-29 02:48:01.504,NA,NA
2025-11-29 02:48:02.156,NA,NA
2025-11-29 02:48:02.815,NA,NA
2025-11-29 02:48:03.471,NA,NA
2025-11-29 02:48:04.133,NA,NA
2025-11-29 02:48:04.788,NA,NA
2025-11-29 02:48:05.446,NA,NA
2025-11-29 02:48:06.108,NA,NA
2025-11-29 02:48:06.774,NA,NA
2025-11-29 02:48:07.436,NA,NA
2025-11-29 02:48:08.098,NA,NA
2025-11-29 02:48:08.768,NA,NA
2025-11-29 02:48:09.413,NA,NA
2025-11-29 02:48:10.089,NA,NA
2025-11-29 02:48:10.738,NA,NA
2025-11-29 02:48:11.395,NA,NA
2025-11-29 02:48:12.042,NA,NA
2025-11-29 02:48:12.718,NA,NA
2025-11-29 02:48:13.374,NA,NA
2025-11-29 02:48:14.047,NA,NA
2025-11-29 02:48:14.723,NA,NA
2025-11-29 02:48:15.392,NA,NA
2025-11-29 02:48:16.052,NA,NA
2025-11-29 02:48:16.730,NA,NA
2025-11-29 02:48:17.403,NA,NA
2025-11-29 02:48:18.084,NA,NA
2025-11-29 02:48:18.761,NA,NA
2025-11-29 02:48:19.416,NA,NA
2025-11-29 02:48:20.099,NA,NA
2025-11-29 02:48:20.764,NA,NA
2025-11-29 02:48:21.448,NA,NA
2025-11-29 02:48:22.107,NA,NA
2025-11-29 02:48:22.787,NA,NA
2025-11-29 02:48:23.450,NA,NA
2025-11-29 02:48:24.114,NA,NA
2025-11-29 02:48:24.787,NA,NA
2025-11-29 02:48:25.461,NA,NA
2025-11-29 02:48:26.133,NA,NA
2025-11-29 02:48:26.805,NA,NA
2025-11-29 02:48:27.474,NA,NA
2025-11-29 02:48:28.146,NA,NA
2025-11-29 02:48:28.808,NA,NA
2025-11-29 02:48:29.471,NA,NA
2025-11-29 02:48:30.118,NA,NA
2025-11-29 02:48:30.776,NA,NA
2025-11-29 02:48:31.448,NA,NA
2025-11-29 02:48:32.111,NA,NA
2025-11-29 02:48:32.792,NA,NA
2025-11-29 02:48:33.448,NA,NA
2025-11-29 02:48:34.112,NA,NA
2025-11-29 02:48:34.772,NA,NA
2025-11-29 02:48:35.438,NA,NA
2025-11-29 02:48:36.103,NA,NA
2025-11-29 02:48:36.795,NA,NA
2025-11-29 02:48:37.472,NA,NA
2025-11-29 02:48:38.155,NA,NA
2025-11-29 02:48:38.823,NA,NA
2025-11-29 02:48:39.497,NA,NA
2025-11-29 02:48:40.183,NA,NA
2025-11-29 02:48:40.842,NA,NA
2025-11-29 02:48:41.510,NA,NA
2025-11-29 02:48:42.173,NA,NA
2025-11-29 02:48:42.849,NA,NA
2025-11-29 02:48:43.501,NA,NA
2025-11-29 02:48:44.177,NA,NA
2025-11-29 02:48:44.838,NA,NA
2025-11-29 02:48:45.520,NA,NA
2025-11-29 02:48:46.198,NA,NA
2025-11-29 02:48:46.867,NA,NA
2025-11-29 02:48:47.551,NA,NA
2025-11-29 02:48:48.209,NA,NA
2025-11-29 02:48:48.882,NA,NA
2025-11-29 02:48:49.567,NA,NA
2025-11-29 02:48:50.247,NA,NA
2025-11-29 02:48:50.906,NA,NA
2025-11-29 02:48:51.590,NA,NA
2025-11-29 02:48:52.248,NA,NA
2025-11-29 02:48:52.917,NA,NA
2025-11-29 02:48:53.580,NA,NA
2025-11-29 02:48:54.244,NA,NA
2025-11-29 02:48:54.903,NA,NA
2025-11-29 02:48:55.563,NA,NA
2025-11-29 02:48:56.219,NA,NA
2025-11-29 02:48:56.884,NA,NA
2025-11-29 02:48:57.550,NA,NA
2025-11-29 02:48:58.225,NA,NA
2025-11-29 02:48:58.895,NA,NA
2025-11-29 02:48:59.582,NA,NA
2025-11-29 02:49:00.247,NA,NA
2025-11-29 02:49:00.916,NA,NA
2025-11-29 02:49:01.569,NA,NA
2025-11-29 02:49:02.236,NA,NA
2025-11-29 02:49:02.906,NA,NA
2025-11-29 02:49:03.567,NA,NA
2025-11-29 02:49:04.242,NA,NA
2025-11-29 02:49:04.911,NA,NA
2025-11-29 02:49:05.583,NA,NA
2025-11-29 02:49:06.242,NA,NA
2025-11-29 02:49:06.911,NA,NA
2025-11-29 02:49:07.578,NA,NA
2025-11-29 02:49:08.245,NA,NA
2025-11-29 02:49:08.915,NA,NA
2025-11-29 02:49:09.601,NA,NA
2025-11-29 02:49:10.285,NA,NA
2025-11-29 02:49:10.959,NA,NA
2025-11-29 02:49:11.629,NA,NA
2025-11-29 02:49:12.285,NA,NA
2025-11-29 02:49:12.960,NA,NA
2025-11-29 02:49:13.632,NA,NA
2025-11-29 02:49:14.311,NA,NA
2025-11-29 02:49:14.976,NA,NA
2025-11-29 02:49:15.654,NA,NA
2025-11-29 02:49:16.317,NA,NA
2025-11-29 02:49:16.991,NA,NA
2025-11-29 02:49:17.662,NA,NA
2025-11-29 02:49:18.337,NA,NA
2025-11-29 02:49:19.013,NA,NA
2025-11-29 02:49:19.690,NA,NA
2025-11-29 02:49:20.365,NA,NA
2025-11-29 02:49:21.030,NA,NA
2025-11-29 02:49:21.714,NA,NA
2025-11-29 02:49:22.387,NA,NA
2025-11-29 02:49:23.066,NA,NA
2025-11-29 02:49:23.735,NA,NA
2025-11-29 02:49:24.409,NA,NA
2025-11-29 02:49:25.065,NA,NA
2025-11-29 02:49:25.730,NA,NA
2025-11-29 02:49:26.392,NA,NA
2025-11-29 02:49:27.078,NA,NA
2025-11-29 02:49:27.745,NA,NA
2025-11-29 02:49:28.420,NA,NA
2025-11-29 02:49:29.103,NA,NA
2025-11-29 02:49:29.784,NA,NA
2025-11-29 02:49:30.462,NA,NA
2025-11-29 02:49:31.139,NA,NA
2025-11-29 02:49:31.808,NA,NA
2025-11-29 02:49:32.473,NA,NA
2025-11-29 02:49:33.149,NA,NA
2025-11-29 02:49:33.812,NA,NA
2025-11-29 02:49:34.488,NA,NA
2025-11-29 02:49:35.158,NA,NA
2025-11-29 02:49:35.830,NA,NA
2025-11-29 02:49:36.495,NA,NA
2025-11-29 02:49:37.173,NA,NA
2025-11-29 02:49:37.845,NA,NA
2025-11-29 02:49:38.520,NA,NA
2025-11-29 02:49:39.192,NA,NA
2025-11-29 02:49:39.860,NA,NA
2025-11-29 02:49:40.532,NA,NA
2025-11-29 02:49:41.217,NA,NA
2025-11-29 02:49:41.895,NA,NA
2025-11-29 02:49:42.577,NA,NA
2025-11-29 02:49:43.264,NA,NA
2025-11-29 02:49:43.923,NA,NA
2025-11-29 02:49:44.599,NA,NA
2025-11-29 02:49:45.261,NA,NA
2025-11-29 02:49:45.929,NA,NA
2025-11-29 02:49:46.586,NA,NA
2025-11-29 02:49:47.244,NA,NA
2025-11-29 02:49:47.904,NA,NA
2025-11-29 02:49:48.572,NA,NA
2025-11-29 02:49:49.237,NA,NA
2025-11-29 02:49:49.901,NA,NA
2025-11-29 02:49:50.587,NA,NA
2025-11-29 02:49:51.266,NA,NA
2025-11-29 02:49:51.944,NA,NA
